,Tatneft_Год отч_2018.txt,NOVATEC_Год отч_2014.txt,NOVATEC_Год отч_2015.txt,NOVATEC_Год отч_2017.txt,Fosagro_Год отч_2018.txt,Metalloinvest_ Год отч_2018.txt,Rusal_Год отч_2018.txt,NOVATEC_Год отч_2016.txt,Gazprom_Год отч_2017.txt,MMK_Год отч_2014.txt,MMK_Год отч_2015.txt,Gazprom_Год отч_2016.txt,Gazprom_Год отч_2014.txt,MMK_Год отч_2017.txt,MMK_Год отч_2016.txt,Gazprom_Год отч_2015.txt,Rosneft_Год отч_2017.txt,Rushidro_Год отчёт_2015.txt,Uralkalii_2016.txt,Uralkalii_2017.txt,Rushidro_Год отчёт_2014.txt,Rosneft_Год отч_2016.txt,Rosneft_Год отч_2014.txt,Rushidro_Год отчёт_2016.txt,Uralkalii_2015.txt,Uralkalii_2014.txt,Rushidro_Год отчёт_2017.txt,Polyus_Год отч_2018.txt,Rosneft_Год отч_2015.txt,Lukoil_Год отч_2018.txt,Aeroflot_Год отч_2014.txt,ALROSA_2016.txt,SeverStal_год отч_2018.txt,ALROSA_2017.txt,Aeroflot_Год отч_2015.txt,NorNickel_Год отч_2018.txt,Aeroflot_Год отч_2017.txt,ALROSA_2015.txt,ALROSA_2014.txt,Acron_Год отч_2018.txt,Aeroflot_Год отч_2016.txt,NorNickel_Год отч_2016.txt,Lukoil_Год отч_2017.txt,Acron_Год отч_2015.txt,SeverStal_год отч_2017.txt,SeverStal_год отч_2016.txt,ALROSA_2018.txt,Acron_Год отч_2014.txt,Lukoil_Год отч_2016.txt,NorNickel_Год отч_2017.txt,NorNickel_Год отч_2015.txt,Aeroflot_Год отч_2018.txt,Lukoil_Год отч_2014.txt,Acron_Год отч_2016.txt,SeverStal_год отч_2014.txt,SeverStal_год отч_2015.txt,AR_2015_rus.txt,Acron_Год отч_2017.txt,Lukoil_Год отч_2015.txt,NorNickel_Год отч_2014.txt,Rosneft_Год отч_2018.txt,Polyus_Год отч_2015.txt,Uralkalii_2018.txt,Polyus_Год отч_2014.txt,Polyus_Год отч_2016.txt,Rushidro_Год отчёт_2018.txt,Polyus_Год отч_2017.txt,Gazprom_Год отч_2018.txt,MMK_Год отч_2018.txt,Tatneft_Год отч_2017.txt,Metalloinvest_ Год отч_2014.txt,Fosagro_Год отч_2014.txt,Rusal_Год отч_2015.txt,Rusal_Год отч_2014.txt,Fosagro_Год отч_2015.txt,Metalloinvest_ Год отч_2015.txt,Tatneft_Год отч_2016.txt,Tatneft_Год отч_2014.txt,NOVATEC_Год отч_2018.txt,Fosagro_Год отч_2017.txt,Metalloinvest_ Год отч_2017.txt,Rusal_Год отч_2016.txt,Rusal_Год отч_2017.txt,Metalloinvest_ Год отч_2016.txt,Fosagro_Год отч_2016.txt,Tatneft_Год отч_2015.txt
Длина,175899.0,42002.0,51038.0,59801.0,116249.0,50562.0,721889.0,58737.0,119927.0,37507.0,53414.0,162487.0,109095.0,59235.0,54648.0,142137.0,279929.0,118476.0,118566.0,112375.0,93798.0,260020.0,340371.0,104892.0,119391.0,169322.0,135740.0,94428.0,254832.0,239348.0,171240.0,180924.0,81942.0,174549.0,186295.0,190115.0,190485.0,149570.0,147688.0,115978.0,205171.0,245589.0,246706.0,114656.0,104884.0,116865.0,127765.0,117288.0,250209.0,184803.0,263512.0,221961.0,176790.0,118683.0,76187.0,111253.0,119391.0,121116.0,219519.0,703163.0,283145.0,25337.0,127206.0,16138.0,28718.0,148367.0,153981.0,122502.0,58831.0,189882.0,45292.0,95752.0,721067.0,736147.0,95580.0,41770.0,174102.0,123350.0,116987.0,100889.0,53406.0,729482.0,757615.0,44242.0,104972.0,129412.0
Средняя длина слова,7.774578542710024,7.691951433220678,7.734029932469428,7.800095306171075,7.725254454306734,8.064459761188234,0.0,7.703667347259306,7.69185591229444,7.608860037095163,7.617394276784842,7.588372963864445,7.524440226066698,7.57283587411964,7.58084147977765,7.571216882096693,7.675635437582644,7.7995929278814025,7.786085010322406,7.730777926215189,7.805668534827863,7.684206078404445,7.244544858981035,7.750461687075603,7.684488824713754,7.686595460614152,7.826213786213787,7.64931000872108,7.7232961545590335,7.577906179610224,7.670299879305543,7.503710160950821,7.6622276736171955,7.7088116304312075,7.719364179656213,7.720622578976073,7.724325241894415,7.550870271524715,7.543775826446281,7.584903988837457,7.679069644787848,7.404935530266711,7.579553370749596,7.511257754380762,7.680724272289709,7.688659626758851,7.701079205602503,7.505399129827093,7.5020271126314455,7.687286897223575,7.367923111578315,7.735878247103692,7.437550937245314,7.5422776842887425,7.677145178426349,7.680841675629464,7.684488824713754,7.53294867271331,7.495921779865464,7.152936830439601,7.721661781057313,7.831859159721041,7.707250084653298,7.760170697012803,7.830288916381631,7.430859270190502,7.674902796939671,7.66368784285967,7.553475580002662,7.741226987132,7.909068399876199,7.677091588361825,4.0,0.0,7.76807848515217,7.968546637744034,7.760015705207439,7.823597000483793,7.656786008143632,7.747986046628354,8.026374731453124,3.5,4.0,8.00961247808476,7.58377163866619,7.8222816851891634
